,代码,名称,盈利额
2537,002567,唐人神,2744.0
2538,600208,新湖中宝,2743.0
2539,002634,棒杰股份,2738.0
2540,603339,四方科技,2724.0
2541,300075,数字政通,2723.0
2542,603416,信捷电气,2715.0
2543,688117,圣诺生物,2715.0
2544,002011,盾安环境,2713.0
2545,300715,凯伦股份,2713.0
2546,002174,游族网络,2708.0
2547,300413,芒果超媒,2703.0
2548,603615,茶花股份,2702.0
2549,688526,科前生物,2699.0
2550,002117,东港股份,2698.0
2551,000338,潍柴动力,2696.0
2552,688288,鸿泉物联,2695.0
2553,600094,大名城,2695.0
2554,603056,德邦股份,2686.0
2555,600789,鲁抗医药,2682.0
2556,688108,赛诺医疗,2675.0
2557,600466,蓝光发展,2674.0
2558,603226,菲林格尔,2670.0
2559,002238,天威视讯,2660.0
2560,601968,宝钢包装,2653.0
2561,688625,呈和科技,2650.0
2562,600558,大西洋,2648.0
2563,000078,海王生物,2644.0
2564,688505,复旦张江,2642.0
2565,300097,智云股份,2641.0
2566,603515,欧普照明,2639.0
2567,002279,久其软件,2632.0
2568,688336,三生国健,2622.0
2569,601658,邮储银行,2618.0
2570,300326,凯利泰,2614.0
2571,002551,尚荣医疗,2609.0
2572,003010,若羽臣,2604.0
2573,000425,徐工机械,2600.0
2574,000042,中洲控股,2599.0
2575,603112,华翔股份,2598.0
2576,000917,电广传媒,2597.0
2577,600728,佳都科技,2594.0
2578,300733,西菱动力,2594.0
2579,002139,拓邦股份,2592.0
2580,002399,海普瑞,2592.0
2581,603007,ST花王,2589.0
2582,600660,福耀玻璃,2588.0
2583,600987,航民股份,2588.0
2584,002999,天禾股份,2587.0
2585,002769,普路通,2582.0
2586,002809,红墙股份,2580.0
2587,688311,盟升电子,2577.0
2588,002186,全聚德,2576.0
2589,002124,天邦股份,2576.0
2590,603117,万林物流,2575.0
2591,600020,中原高速,2572.0
2592,688393,安必平,2571.0
2593,688668,鼎通科技,2566.0
2594,300982,苏文电能,2566.0
2595,603759,海天股份,2564.0
2596,600196,复星医药,2563.0
2597,600239,*ST云城,2562.0
2598,605365,立达信,2560.0
2599,603085,天成自控,2559.0
2600,002778,中晟高科,2559.0
2601,688981,中芯国际,2556.0
2602,002037,保利联合,2556.0
2603,600478,科力远,2555.0
2604,002675,东诚药业,2554.0
2605,002516,旷达科技,2548.0
2606,600496,精工钢构,2547.0
2607,688690,纳微科技,2543.0
2608,002499,*ST科林,2536.0
2609,601956,东贝集团,2535.0
2610,600219,南山铝业,2532.0
2611,688021,奥福环保,2530.0
2612,002535,ST林重,2530.0
2613,000997,新大陆,2530.0
2614,600881,亚泰集团,2527.0
2615,000665,湖北广电,2525.0
2616,300887,谱尼测试,2523.0
2617,600113,浙江东日,2513.0
2618,600961,株冶集团,2504.0
2619,300328,宜安科技,2504.0
2620,300446,*ST乐材,2503.0
2621,002086,*ST东洋,2499.0
2622,300805,电声股份,2498.0
2623,600622,光大嘉宝,2483.0
2624,002142,宁波银行,2476.0
2625,300907,康平科技,2475.0
2626,603118,共进股份,2472.0
2627,300021,大禹节水,2466.0
2628,300580,贝斯特,2464.0
2629,002948,青岛银行,2462.0
2630,603180,金牌厨柜,2461.0
2631,002296,辉煌科技,2457.0
2632,688280,精进电动-UW,2448.0
2633,688616,西力科技,2448.0
2634,600936,广西广电,2447.0
2635,000759,中百集团,2446.0
2636,002352,顺丰控股,2444.0
2637,600019,宝钢股份,2442.0
2638,300769,德方纳米,2441.0
2639,600743,华远地产,2440.0
2640,002674,兴业科技,2439.0
2641,000728,国元证券,2437.0
2642,603977,国泰集团,2436.0
2643,000623,吉林敖东,2435.0
2644,002643,万润股份,2429.0
2645,688718,唯赛勃,2421.0
2646,600278,东方创业,2414.0
2647,002542,中化岩土,2412.0
2648,000725,京东方A,2412.0
2649,000402,金融街,2408.0
2650,600495,晋西车轴,2408.0
2651,300261,雅本化学,2408.0
2652,600996,贵广网络,2406.0
2653,601860,紫金银行,2403.0
2654,600963,岳阳林纸,2402.0
2655,600217,中再资环,2400.0
2656,600791,京能置业,2400.0
2657,002683,宏大爆破,2399.0
2658,603718,海利生物,2394.0
2659,600128,弘业股份,2394.0
2660,300289,利德曼,2394.0
2661,603299,苏盐井神,2392.0
2662,603116,红蜻蜓,2387.0
2663,300230,永利股份,2380.0
2664,600241,ST时万,2376.0
2665,003025,思进智能,2376.0
2666,603963,大理药业,2375.0
2667,002571,德力股份,2369.0
2668,688488,艾迪药业,2367.0
2669,600320,振华重工,2360.0
2670,002371,北方华创,2357.0
2671,300626,华瑞股份,2354.0
2672,002989,中天精装,2352.0
2673,000581,威孚高科,2350.0
2674,300005,探路者,2350.0
2675,600155,华创阳安,2349.0
2676,300309,吉艾科技,2347.0
2677,600613,神奇制药,2340.0
2678,688425,铁建重工,2337.0
2679,603856,东宏股份,2327.0
2680,300286,安科瑞,2324.0
2681,002936,郑州银行,2317.0
2682,688131,皓元医药,2316.0
2683,600671,ST目药,2316.0
2684,601929,吉视传媒,2312.0
2685,688079,美迪凯,2311.0
2686,002004,华邦健康,2310.0
2687,688036,传音控股,2308.0
2688,300136,信维通信,2301.0
2689,600901,江苏租赁,2298.0
2690,000923,河钢资源,2296.0
2691,002647,仁东控股,2287.0
2692,605222,起帆电缆,2285.0
2693,002895,川恒股份,2275.0
2694,000753,漳州发展,2271.0
2695,000016,深康佳A,2268.0
2696,300607,拓斯达,2264.0
2697,002973,侨银股份,2264.0
2698,603936,博敏电子,2262.0
2699,688358,祥生医疗,2261.0
2700,002846,英联股份,2261.0
2701,600282,南钢股份,2252.0
2702,688728,格科微,2250.0
2703,601390,中国中铁,2247.0
2704,600321,正源股份,2242.0
2705,300197,节能铁汉,2241.0
2706,605376,博迁新材,2240.0
2707,600498,烽火通信,2240.0
2708,600176,中国巨石,2235.0
2709,300094,国联水产,2234.0
2710,002407,多氟多,2233.0
2711,600729,重庆百货,2230.0
2712,600839,四川长虹,2229.0
2713,600273,嘉化能源,2228.0
2714,002852,道道全,2228.0
2715,002008,大族激光,2226.0
2716,300906,日月明,2225.0
2717,600152,维科技术,2218.0
2718,002761,浙江建投,2216.0
2719,002645,华宏科技,2216.0
2720,000973,佛塑科技,2215.0
2721,002164,宁波东力,2212.0
2722,603458,勘设股份,2211.0
2723,002820,桂发祥,2206.0
2724,603081,大丰实业,2200.0
2725,300007,汉威科技,2191.0
2726,603365,水星家纺,2188.0
2727,603899,晨光文具,2175.0
2728,300194,福安药业,2173.0
2729,000918,嘉凯城,2163.0
2730,600340,华夏幸福,2159.0
2731,300274,阳光电源,2159.0
2732,002363,隆基机械,2154.0
2733,688588,凌志软件,2144.0
2734,603298,杭叉集团,2138.0
2735,603066,音飞储存,2137.0
2736,601116,三江购物,2137.0
2737,300353,东土科技,2136.0
2738,001202,炬申股份,2133.0
2739,600864,哈投股份,2132.0
2740,600284,浦东建设,2127.0
2741,600198,*ST大唐,2126.0
2742,600825,新华传媒,2125.0
2743,600999,招商证券,2124.0
2744,600235,民丰特纸,2120.0
2745,603808,歌力思,2115.0
2746,002040,南京港,2114.0
2747,002069,獐子岛,2108.0
2748,600382,*ST广珠,2105.0
2749,300016,北陆药业,2104.0
2750,300290,荣科科技,2097.0
2751,300854,中兰环保,2094.0
2752,000430,张家界,2093.0
2753,600817,宇通重工,2090.0
2754,603508,思维列控,2089.0
2755,002062,宏润建设,2080.0
2756,002428,云南锗业,2080.0
2757,000750,国海证券,2075.0
2758,002205,国统股份,2070.0
2759,300259,新天科技,2066.0
2760,600133,东湖高新,2059.0
2761,000100,TCL科技,2056.0
2762,002099,海翔药业,2054.0
2763,601162,天风证券,2048.0
2764,000613,*ST东海A,2042.0
2765,000815,美利云,2040.0
2766,603221,爱丽家居,2040.0
2767,300732,设研院,2040.0
2768,002866,传艺科技,2040.0
2769,300551,古鳌科技,2027.0
2770,300422,博世科,2019.0
2771,003007,直真科技,2016.0
2772,000921,海信家电,2016.0
2773,603998,方盛制药,2015.0
2774,300632,光莆股份,2014.0
2775,002054,德美化工,2013.0
2776,002065,东华软件,2009.0
2777,600469,风神股份,2006.0
2778,300624,万兴科技,2001.0
2779,603613,国联股份,1998.0
2780,600109,国金证券,1998.0
2781,002632,道明光学,1996.0
2782,300280,紫天科技,1988.0
2783,688314,康拓医疗,1987.0
2784,688156,路德环境,1986.0
2785,300500,启迪设计,1986.0
2786,002333,罗普斯金,1982.0
2787,601995,中金公司,1980.0
2788,002548,金新农,1971.0
2789,300095,华伍股份,1968.0
2790,300480,光力科技,1965.0
2791,600604,市北高新,1963.0
2792,600879,航天电子,1960.0
2793,688607,康众医疗,1956.0
2794,300117,嘉寓股份,1948.0
2795,002528,英飞拓,1943.0
2796,601099,太平洋,1941.0
2797,301049,超越科技,1940.0
2798,300268,佳沃食品,1936.0
2799,603686,龙马环卫,1933.0
2800,300212,易华录,1932.0
2801,688315,诺禾致源,1930.0
2802,001213,中铁特货,1930.0
2803,000777,中核科技,1929.0
2804,002926,华西证券,1923.0
2805,000031,大悦城,1917.0
2806,002377,国创高新,1915.0
2807,000563,陕国投A,1909.0
2808,002294,信立泰,1909.0
2809,002657,中科金财,1908.0
2810,600897,厦门空港,1902.0
2811,600690,海尔智家,1902.0
2812,000541,佛山照明,1897.0
2813,601789,宁波建工,1896.0
2814,603887,城地香江,1894.0
2815,601008,连云港,1891.0
2816,600325,华发股份,1878.0
2817,603660,苏州科达,1878.0
2818,688221,前沿生物-U,1875.0
2819,000030,富奥股份,1872.0
2820,002403,爱仕达,1856.0
2821,002523,天桥起重,1856.0
2822,600819,耀皮玻璃,1855.0
2823,002234,民和股份,1852.0
2824,688285,高铁电气,1848.0
2825,002829,星网宇达,1846.0
2826,300840,酷特智能,1844.0
2827,605288,凯迪股份,1842.0
2828,000557,西部创业,1839.0
2829,002921,联诚精密,1836.0
2830,600567,山鹰国际,1832.0
2831,002582,好想你,1822.0
2832,300033,同花顺,1819.0
2833,603617,君禾股份,1818.0
2834,600346,恒力石化,1813.0
2835,688520,神州细胞-U,1811.0
2836,002400,省广集团,1808.0
2837,601881,中国银河,1791.0
2838,300011,鼎汉技术,1789.0
2839,601107,四川成渝,1786.0
2840,300321,同大股份,1765.0
2841,002228,合兴包装,1764.0
2842,002211,宏达新材,1763.0
2843,603915,国茂股份,1757.0
2844,688468,科美诊断,1751.0
2845,600620,天宸股份,1750.0
2846,688097,博众精工,1749.0
2847,002358,ST森源,1748.0
2848,000619,海螺型材,1742.0
2849,000638,*ST万方,1740.0
2850,300092,科新机电,1731.0
2851,600970,中材国际,1725.0
2852,600710,苏美达,1725.0
2853,002479,富春环保,1722.0
2854,601366,利群股份,1718.0
2855,300125,聆达股份,1718.0
2856,688058,宝兰德,1713.0
2857,600775,南京熊猫,1704.0
2858,603108,润达医疗,1704.0
2859,600470,六国化工,1704.0
2860,300867,圣元环保,1704.0
2861,002369,卓翼科技,1701.0
2862,600292,远达环保,1698.0
2863,600706,曲江文旅,1697.0
2864,002822,中装建设,1696.0
2865,600990,四创电子,1686.0
2866,002112,三变科技,1675.0
2867,601066,中信建投,1674.0
2868,301076,新瀚新材,1668.0
2869,000766,通化金马,1665.0
2870,300658,延江股份,1661.0
2871,603326,我乐家居,1656.0
2872,000065,北方国际,1653.0
2873,002362,汉王科技,1650.0
2874,002767,先锋电子,1648.0
2875,002838,道恩股份,1646.0
2876,600919,江苏银行,1645.0
2877,600549,厦门钨业,1643.0
2878,603996,*ST中新,1641.0
2879,688338,赛科希德,1641.0
2880,300349,金卡智能,1639.0
2881,000688,国城矿业,1632.0
2882,000666,经纬纺机,1632.0
2883,003013,地铁设计,1617.0
2884,002357,富临运业,1617.0
2885,600149,廊坊发展,1612.0
2886,600222,太龙药业,1609.0
2887,002517,恺英网络,1608.0
2888,601800,中国交建,1604.0
2889,688183,生益电子,1594.0
2890,600183,生益科技,1592.0
2891,000672,上峰水泥,1585.0
2892,002818,富森美,1576.0
2893,600231,凌钢股份,1572.0
2894,000982,中银绒业,1568.0
2895,002145,中核钛白,1559.0
2896,002431,棕榈股份,1558.0
2897,300535,达威股份,1556.0
2898,600195,中牧股份,1556.0
2899,002550,千红制药,1548.0
2900,300319,麦捷科技,1546.0
2901,002577,雷柏科技,1543.0
2902,002083,孚日股份,1534.0
2903,600308,华泰股份,1533.0
2904,002703,浙江世宝,1532.0
2905,600528,中铁工业,1530.0
2906,600120,浙江东方,1525.0
2907,000609,*ST中迪,1524.0
2908,002160,常铝股份,1523.0
2909,688200,华峰测控,1520.0
2910,002376,新北洋,1518.0
2911,600592,龙溪股份,1516.0
2912,603579,荣泰健康,1513.0
2913,600733,北汽蓝谷,1510.0
2914,300528,幸福蓝海,1509.0
2915,000735,罗牛山,1508.0
2916,000931,中关村,1504.0
2917,000488,晨鸣纸业,1503.0
2918,301065,本立科技,1496.0
2919,002587,奥拓电子,1494.0
2920,300918,南山智尚,1491.0
2921,002599,盛通股份,1485.0
2922,002301,齐心集团,1485.0
2923,605567,春雪食品,1485.0
2924,300660,江苏雷利,1478.0
2925,002094,青岛金王,1473.0
2926,603881,数据港,1472.0
2927,601901,方正证券,1472.0
2928,600153,建发股份,1472.0
2929,603507,振江股份,1470.0
2930,600790,轻纺城,1469.0
2931,300758,七彩化学,1467.0
2932,300664,鹏鹞环保,1464.0
2933,002465,海格通信,1453.0
2934,600015,华夏银行,1442.0
2935,000514,渝开发,1440.0
2936,002311,海大集团,1440.0
2937,300663,科蓝软件,1439.0
2938,603136,天目湖,1436.0
2939,600818,中路股份,1430.0
2940,000530,冰山冷热,1430.0
2941,300379,东方通,1428.0
2942,600737,中粮糖业,1428.0
2943,000905,厦门港务,1428.0
2944,603167,渤海轮渡,1425.0
2945,605016,百龙创园,1425.0
2946,601231,环旭电子,1420.0
2947,300996,普联软件,1410.0
2948,600814,杭州解百,1408.0
2949,600653,申华控股,1408.0
2950,688078,龙软科技,1403.0
2951,300056,中创环保,1401.0
2952,002064,华峰化学,1400.0
2953,002237,恒邦股份,1400.0
2954,601766,中国中车,1395.0
2955,002851,麦格米特,1389.0
2956,300709,精研科技,1386.0
2957,688099,晶晨股份,1384.0
2958,000967,盈峰环境,1380.0
2959,000507,珠海港,1380.0
2960,000587,*ST金洲,1379.0
2961,600808,马钢股份,1379.0
2962,603385,惠达卫浴,1368.0
2963,600180,瑞茂通,1356.0
2964,300188,美亚柏科,1353.0
2965,603918,金桥信息,1352.0
2966,002392,北京利尔,1351.0
2967,300642,透景生命,1350.0
2968,000909,数源科技,1350.0
2969,300930,屹通新材,1345.0
2970,603585,苏利股份,1342.0
2971,688553,汇宇制药-W,1342.0
2972,600368,五洲交通,1336.0
2973,002691,冀凯股份,1334.0
2974,603195,公牛集团,1332.0
2975,603629,利通电子,1331.0
2976,002723,金莱特,1326.0
2977,600692,亚通股份,1323.0
2978,300201,海伦哲,1320.0
2979,600702,舍得酒业,1319.0
2980,688191,智洋创新,1316.0
2981,600322,天房发展,1308.0
2982,002655,共达电声,1306.0
2983,002230,科大讯飞,1304.0
2984,002098,浔兴股份,1295.0
2985,300024,机器人,1292.0
2986,301005,超捷股份,1292.0
2987,603087,甘李药业,1289.0
2988,002226,江南化工,1287.0
2989,002500,山西证券,1284.0
2990,601003,柳钢股份,1276.0
2991,600216,浙江医药,1272.0
2992,601872,招商轮船,1271.0
2993,000523,*ST浪奇,1266.0
2994,003020,立方制药,1260.0
2995,000612,焦作万方,1255.0
2996,002672,东江环保,1252.0
2997,300746,汉嘉设计,1248.0
2998,002526,山东矿机,1244.0
2999,002386,天原股份,1228.0
3000,000720,新能泰山,1216.0
3001,600824,益民集团,1215.0
3002,002730,电光科技,1214.0
3003,300190,维尔利,1203.0
3004,002990,盛视科技,1199.0
3005,002601,龙佰集团,1198.0
3006,601058,赛轮轮胎,1198.0
3007,600160,巨化股份,1194.0
3008,600289,ST信通,1186.0
3009,600031,三一重工,1182.0
3010,603363,傲农生物,1182.0
3011,600909,华安证券,1179.0
3012,603900,莱绅通灵,1179.0
3013,002305,南国置业,1177.0
3014,603169,兰石重装,1173.0
3015,300665,飞鹿股份,1172.0
3016,002457,青龙管业,1172.0
3017,600358,国旅联合,1167.0
3018,600802,福建水泥,1164.0
3019,002631,德尔未来,1164.0
3020,600390,五矿资本,1161.0
3021,002977,天箭科技,1160.0
3022,300832,新产业,1158.0
3023,300106,西部牧业,1149.0
3024,601933,永辉超市,1147.0
3025,688633,星球石墨,1146.0
3026,603015,弘讯科技,1141.0
3027,600192,长城电工,1138.0
3028,688377,迪威尔,1137.0
3029,600782,新钢股份,1137.0
3030,000751,锌业股份,1136.0
3031,000790,华神科技,1130.0
3032,300425,中建环能,1111.0
3033,002344,海宁皮城,1110.0
3034,688557,兰剑智能,1110.0
3035,000422,湖北宜化,1106.0
3036,002101,广东鸿图,1104.0
3037,601298,青岛港,1101.0
3038,605303,园林股份,1101.0
3039,600350,山东高速,1092.0
3040,600084,*ST中葡,1087.0
3041,000540,中天金融,1077.0
3042,300476,胜宏科技,1074.0
3043,603790,雅运股份,1067.0
3044,600676,交运股份,1064.0
3045,300214,日科化学,1060.0
3046,002181,粤传媒,1044.0
3047,603021,山东华鹏,1044.0
3048,000034,神州数码,1040.0
3049,600362,江西铜业,1036.0
3050,000426,兴业矿业,1036.0
3051,300318,博晖创新,1034.0
3052,000008,神州高铁,1028.0
3053,600080,金花股份,1023.0
3054,600637,东方明珠,1020.0
3055,688056,莱伯泰科,1020.0
3056,603013,亚普股份,1018.0
3057,600377,宁沪高速,1008.0
3058,600050,中国联通,1000.0
3059,002379,宏创控股,999.0
3060,000778,新兴铸管,994.0
3061,603863,ST松炀,991.0
3062,603556,海兴电力,990.0
3063,002049,紫光国微,988.0
3064,600736,苏州高新,980.0
3065,002929,润建股份,977.0
3066,603700,宁水集团,968.0
3067,002307,北新路桥,965.0
3068,300437,清水源,965.0
3069,600652,*ST游久,961.0
3070,000708,中信特钢,960.0
3071,603669,灵康药业,957.0
3072,603970,中农立华,947.0
3073,600714,金瑞矿业,946.0
3074,002154,报喜鸟,946.0
3075,002350,北京科锐,945.0
3076,000990,诚志股份,942.0
3077,002278,神开股份,941.0
3078,300225,金力泰,930.0
3079,000965,天保基建,927.0
3080,000797,中国武夷,925.0
3081,002016,世荣兆业,922.0
3082,600425,青松建化,916.0
3083,600125,铁龙物流,910.0
3084,300345,华民股份,904.0
3085,001696,宗申动力,904.0
3086,002968,新大正,904.0
3087,603060,国检集团,902.0
3088,000701,厦门信达,902.0
3089,600595,*ST中孚,899.0
3090,603315,福鞍股份,890.0
3091,603663,三祥新材,890.0
3092,600565,迪马股份,869.0
3093,603637,镇海股份,868.0
3094,000429,粤高速A,866.0
3095,000521,长虹美菱,853.0
3096,300517,海波重科,845.0
3097,000953,河化股份,845.0
3098,002512,达华智能,843.0
3099,000863,三湘印象,836.0
3100,600190,锦州港,835.0
3101,000019,深粮控股,833.0
3102,000089,深圳机场,831.0
3103,601669,中国电建,828.0
3104,300770,新媒股份,815.0
3105,002482,广田集团,804.0
3106,300454,深信服,801.0
3107,603551,奥普家居,796.0
3108,001203,大中矿业,792.0
3109,000528,柳工,790.0
3110,300175,朗源股份,789.0
3111,605077,华康股份,787.0
3112,300354,东华测试,782.0
3113,600182,SST佳通,779.0
3114,002183,怡亚通,778.0
3115,002669,康达新材,774.0
3116,000063,中兴通讯,768.0
3117,300547,川环科技,766.0
3118,002014,永新股份,759.0
3119,603387,基蛋生物,758.0
3120,300819,聚杰微纤,751.0
3121,002736,国信证券,746.0
3122,300145,中金环境,737.0
3123,002757,南兴股份,735.0
3124,300124,汇川技术,732.0
3125,600794,保税科技,728.0
3126,002688,金河生物,727.0
3127,002188,*ST巴士,720.0
3128,002345,潮宏基,715.0
3129,600658,电子城,708.0
3130,300152,科融环境,704.0
3131,601233,桐昆股份,701.0
3132,002783,凯龙股份,698.0
3133,002773,康弘药业,697.0
3134,300515,三德科技,693.0
3135,002572,索菲亚,693.0
3136,300452,山河药辅,690.0
3137,603679,华体科技,680.0
3138,000709,河钢股份,677.0
3139,600611,大众交通,674.0
3140,002081,金螳螂,672.0
3141,000878,云南铜业,665.0
3142,601168,西部矿业,664.0
3143,001216,华瓷股份,660.0
3144,600279,重庆港九,654.0
3145,000926,福星股份,640.0
3146,600444,国机通用,636.0
3147,600711,盛屯矿业,634.0
3148,000548,湖南投资,630.0
3149,600860,京城股份,626.0
3150,600177,雅戈尔,623.0
3151,688559,海目星,614.0
3152,002382,蓝帆医疗,610.0
3153,002478,常宝股份,604.0
3154,603990,麦迪科技,602.0
3155,600269,赣粤高速,595.0
3156,600649,城投控股,594.0
3157,000655,金岭矿业,593.0
3158,601997,贵阳银行,590.0
3159,300341,麦克奥迪,588.0
3160,300461,田中精机,585.0
3161,600769,祥龙电业,582.0
3162,300479,神思电子,581.0
3163,600731,湖南海利,580.0
3164,600675,中华企业,574.0
3165,300795,*ST米奥,572.0
3166,688772,珠海冠宇,572.0
3167,002391,长青股份,567.0
3168,603320,迪贝电气,566.0
3169,002195,二三四五,565.0
3170,600141,兴发集团,564.0
3171,300343,联创股份,557.0
3172,000680,山推股份,557.0
3173,600356,恒丰纸业,553.0
3174,300137,先河环保,551.0
3175,002520,日发精机,548.0
3176,000158,常山北明,544.0
3177,600521,华海药业,540.0
3178,300621,维业股份,533.0
3179,002791,坚朗五金,517.0
3180,605358,立昂微,510.0
3181,688066,航天宏图,506.0
3182,600064,南京高科,504.0
3183,600129,太极集团,492.0
3184,603357,设计总院,486.0
3185,000736,中交地产,480.0
3186,601518,吉林高速,476.0
3187,600981,汇鸿集团,472.0
3188,601838,成都银行,471.0
3189,002489,浙江永强,460.0
3190,603227,雪峰科技,454.0
3191,600916,中国黄金,447.0
3192,603956,威派格,446.0
3193,300591,万里马,433.0
3194,002839,张家港行,428.0
3195,605333,沪光股份,428.0
3196,300388,节能国祯,422.0
3197,002979,雷赛智能,413.0
3198,300270,中威电子,412.0
3199,600561,江西长运,410.0
3200,600984,建设机械,408.0
3201,601028,玉龙股份,402.0
3202,688020,方邦股份,388.0
3203,002609,捷顺科技,388.0
3204,000885,城发环境,384.0
3205,002960,青鸟消防,380.0
3206,002444,巨星科技,378.0
3207,605069,正和生态,378.0
3208,605377,华旺科技,375.0
3209,002005,ST德豪,372.0
3210,002288,超华科技,371.0
3211,600367,红星发展,368.0
3212,688359,三孚新科,368.0
3213,002975,博杰股份,365.0
3214,002440,闰土股份,352.0
3215,002347,泰尔股份,348.0
3216,605158,华达新材,343.0
3217,000401,冀东水泥,342.0
3218,000632,三木集团,336.0
3219,601788,光大证券,327.0
3220,000592,平潭发展,325.0
3221,600026,中远海能,315.0
3222,600299,安迪苏,304.0
3223,300036,超图软件,296.0
3224,600076,康欣新材,295.0
3225,300789,唐源电气,295.0
3226,600323,瀚蓝环境,292.0
3227,600448,华纺股份,288.0
3228,002966,苏州银行,282.0
3229,002779,中坚科技,280.0
3230,000948,南天信息,279.0
3231,603041,美思德,276.0
3232,003031,中瓷电子,274.0
3233,603288,海天味业,272.0
3234,688597,煜邦电力,269.0
3235,603177,德创环保,260.0
3236,600103,青山纸业,256.0
3237,301086,鸿富瀚,250.0
3238,600707,彩虹股份,250.0
3239,002199,东晶电子,249.0
3240,001218,丽臣实业,240.0
3241,002430,杭氧股份,238.0
3242,688316,青云科技-U,229.0
3243,603067,振华股份,227.0
3244,000545,金浦钛业,225.0
3245,002735,王子新材,220.0
3246,000703,恒逸石化,218.0
3247,000505,京粮控股,217.0
3248,000698,沈阳化工,216.0
3249,000333,美的集团,211.0
3250,000732,泰禾集团,204.0
3251,600376,首开股份,204.0
3252,300441,鲍斯股份,203.0
3253,002682,龙洲股份,201.0
3254,000595,宝塔实业,192.0
3255,300537,广信材料,192.0
3256,300683,海特生物,190.0
3257,000667,美好置业,180.0
3258,300994,久祺股份,179.0
3259,002692,ST远程,175.0
3260,600720,祁连山,171.0
3261,688070,纵横股份,168.0
3262,600051,宁波联合,162.0
3263,000068,华控赛格,156.0
3264,603969,银龙股份,153.0
3265,300985,致远新能,150.0
3266,603980,吉华集团,150.0
3267,000576,甘化科工,140.0
3268,300037,新宙邦,136.0
3269,000017,深中华A,136.0
3270,688289,圣湘生物,135.0
3271,000001,平安银行,125.0
3272,603716,塞力医疗,121.0
3273,603529,爱玛科技,120.0
3274,603222,济民医疗,120.0
3275,002427,ST尤夫,115.0
3276,000715,中兴商业,115.0
3277,300217,东方电热,115.0
3278,688016,心脉医疗,113.0
3279,600850,电科数字,112.0
3280,600017,日照港,102.0
3281,603869,新智认知,99.0
3282,600532,未来股份,99.0
3283,300404,博济医药,96.0
3284,002802,洪汇新材,90.0
3285,300050,世纪鼎利,89.0
3286,600724,宁波富达,88.0
3287,601688,华泰证券,85.0
3288,600345,长江通信,84.0
3289,688257,新锐股份,80.0
3290,300419,浩丰科技,78.0
3291,688321,微芯生物,70.0
3292,000830,鲁西化工,65.0
3293,601126,四方股份,64.0
3294,000096,广聚能源,52.0
3295,601668,中国建筑,50.0
3296,600853,龙建股份,49.0
3297,601952,苏垦农发,48.0
3298,600536,中国软件,43.0
3299,002204,大连重工,42.0
3300,600370,三房巷,40.0
3301,603687,大胜达,40.0
3302,300165,天瑞仪器,38.0
3303,002569,ST步森,38.0
3304,600265,*ST景谷,35.0
3305,601618,中国中冶,32.0
3306,600608,ST沪科,25.0
3307,600209,*ST罗顿,24.0
3308,601880,辽港股份,21.0
3309,601169,北京银行,6.0
3310,002255,海陆重工,6.0
3311,002472,双环传动,5.0
3312,601328,交通银行,5.0
3313,301085,亚康股份,0.0
3314,688538,和辉光电-U,0.0
3315,301091,N深城交,0.0
3316,600400,红豆股份,0.0
3317,000060,中金岭南,0.0
3318,002619,*ST艾格,0.0
3319,002167,东方锆业,-10.0
3320,300866,安克创新,-21.0
3321,603267,鸿远电子,-22.0
3322,600507,方大特钢,-24.0
3323,300482,万孚生物,-27.0
3324,000898,鞍钢股份,-28.0
3325,300520,科大国创,-34.0
3326,002435,长江健康,-53.0
3327,300096,易联众,-60.0
3328,603356,华菱精工,-62.0
3329,300962,中金辐照,-73.0
3330,601966,玲珑轮胎,-80.0
3331,603898,好莱客,-81.0
3332,688179,阿拉丁,-87.0
3333,603567,珍宝岛,-90.0
3334,002490,山东墨龙,-98.0
3335,603012,创力集团,-106.0
3336,603279,景津环保,-116.0
3337,300522,世名科技,-120.0
3338,000818,航锦科技,-123.0
3339,603758,秦安股份,-153.0
3340,600309,万华化学,-154.0
3341,603789,星光农机,-158.0
3342,600210,紫江企业,-158.0
3343,002148,北纬科技,-161.0
3344,002224,三力士,-166.0
3345,300382,斯莱克,-168.0
3346,601718,际华集团,-175.0
3347,600679,上海凤凰,-184.0
3348,002481,双塔食品,-184.0
3349,600877,电能股份,-188.0
3350,002982,湘佳股份,-195.0
3351,603879,永悦科技,-202.0
3352,300595,欧普康视,-205.0
3353,002886,沃特股份,-206.0
3354,601211,国泰君安,-214.0
3355,002491,通鼎互联,-214.0
3356,600398,海澜之家,-215.0
3357,603609,禾丰股份,-216.0
3358,003012,东鹏控股,-217.0
3359,000933,神火股份,-221.0
3360,000038,深大通,-222.0
3361,688121,卓然股份,-224.0
3362,300489,中飞股份,-224.0
3363,601377,兴业证券,-224.0
3364,603818,曲美家居,-231.0
3365,002625,光启技术,-232.0
3366,300596,利安隆,-250.0
3367,002272,川润股份,-255.0
3368,601512,中新集团,-263.0
3369,600764,中国海防,-268.0
3370,300781,因赛集团,-270.0
3371,603699,纽威股份,-272.0
3372,002443,金洲管道,-284.0
3373,002480,新筑股份,-294.0
3374,603183,建研院,-297.0
3375,605300,佳禾食品,-300.0
3376,603628,清源股份,-302.0
3377,002970,锐明技术,-304.0
3378,000560,我爱我家,-314.0
3379,002603,以岭药业,-316.0
