trade_date,pb1220,pb1098,pb976,pb854,pb732,pb610,pb488,pb366,pb244,pb122,pb1,min1,min2,min3,max1,max2,max3,close
20060406,2.5442,2.2978,2.2892,2.3123,2.3515,2.1608,1.8112,1.3855,1.1894,1.0353,1.0006,1.0353,1.1894,1.3855,2.5442,2.3515,2.3123,3.58
20060407,2.5418,2.2946,2.2882,2.311,2.3498,2.157,1.8053,1.3817,1.1873,1.0314,1.0062,1.0314,1.1873,1.3817,2.5418,2.3498,2.311,3.5
20060410,2.5394,2.2913,2.2871,2.3096,2.348,2.1532,1.7992,1.3777,1.1851,1.0273,0.9838,1.0273,1.1851,1.3777,2.5394,2.348,2.3096,3.65
20060411,2.537,2.288,2.2861,2.3083,2.3462,2.1495,1.7933,1.3739,1.1832,1.0239,1.0259,1.0239,1.1832,1.3739,2.537,2.3462,2.3083,3.72
20060412,2.5347,2.2865,2.2851,2.3069,2.3445,2.1457,1.7876,1.3703,1.1815,1.0202,1.0456,1.0202,1.1815,1.3703,2.5347,2.3445,2.3069,3.64
20060413,2.5324,2.285,2.284,2.3055,2.3426,2.1418,1.7818,1.3666,1.1798,1.016,1.0231,1.016,1.1798,1.3666,2.5324,2.3426,2.3055,3.59
20060414,2.5301,2.2835,2.283,2.3042,2.3407,2.1378,1.7757,1.3629,1.1782,1.0116,1.0091,1.0116,1.1782,1.3629,2.5301,2.3407,2.3042,3.67
20060417,2.5278,2.2821,2.2819,2.3028,2.3389,2.1338,1.7696,1.3593,1.1766,1.0074,1.0315,1.0074,1.1766,1.3593,2.5278,2.3389,2.3028,3.69
20060418,2.5255,2.2807,2.281,2.3015,2.3371,2.1299,1.7633,1.3557,1.1753,1.0032,1.0372,1.0032,1.1753,1.3557,2.5255,2.3371,2.3015,3.68
20060419,2.5236,2.2793,2.2799,2.3002,2.3352,2.1261,1.7569,1.3523,1.1741,0.9991,1.0343,0.9991,1.1741,1.3523,2.5236,2.3352,2.3002,3.62
20060420,2.5215,2.2779,2.2789,2.2988,2.3334,2.1224,1.7505,1.3489,1.1728,0.9949,1.0175,0.9949,1.1728,1.3489,2.5215,2.3334,2.2988,3.52
20060421,2.5194,2.2765,2.2778,2.2975,2.3316,2.1187,1.744,1.3456,1.1716,0.9905,0.9894,0.9905,1.1716,1.3456,2.5194,2.3316,2.2975,3.54
20060424,2.5172,2.2752,2.2766,2.2961,2.3297,2.1149,1.7377,1.3422,1.1704,0.9861,0.995,0.9861,1.1704,1.3422,2.5172,2.3297,2.2961,3.44
20060426,2.5149,2.2738,2.2754,2.2947,2.3278,2.1111,1.7313,1.3386,1.1689,0.9815,0.9669,0.9815,1.1689,1.3386,2.5149,2.3278,2.2947,3.63
20060427,2.5127,2.2725,2.2743,2.2934,2.3258,2.1073,1.7252,1.3349,1.1678,0.9817,1.0203,0.9817,1.1678,1.3349,2.5127,2.3258,2.2934,3.56
20060428,2.5103,2.2712,2.273,2.2921,2.3238,2.1036,1.719,1.3309,1.1665,0.981,0.9781,0.981,1.1665,1.3309,2.5103,2.3238,2.2921,3.55
20060508,2.508,2.2698,2.2718,2.2908,2.3217,2.0999,1.7128,1.3266,1.1652,0.9803,0.9753,0.9803,1.1652,1.3266,2.508,2.3217,2.2908,3.63
20060509,2.5056,2.2684,2.2705,2.2896,2.3197,2.0962,1.7066,1.3225,1.1642,0.9805,0.9973,0.9805,1.1642,1.3225,2.5056,2.3197,2.2896,3.8
20060510,2.5034,2.267,2.2694,2.2884,2.3178,2.0927,1.7006,1.3187,1.1634,0.9815,1.044,0.9815,1.1634,1.3187,2.5034,2.3178,2.2884,4.06
20060511,2.5013,2.2658,2.2683,2.2873,2.316,2.0892,1.6951,1.3151,1.1628,0.9832,1.1154,0.9832,1.1628,1.3151,2.5013,2.316,2.2873,3.88
20060512,2.4991,2.2645,2.2672,2.2861,2.314,2.0858,1.6894,1.3112,1.1623,0.9845,1.066,0.9845,1.1623,1.3112,2.4991,2.314,2.2861,4.27
20060515,2.497,2.2632,2.2662,2.2851,2.3121,2.0825,1.684,1.3076,1.1624,0.9866,1.1731,0.9866,1.1624,1.3076,2.497,2.3121,2.2851,4.7
20060516,2.495,2.2621,2.2653,2.2842,2.3103,2.0794,1.6786,1.3044,1.1628,0.9898,1.2913,0.9898,1.1628,1.3044,2.495,2.3103,2.2842,4.76
20060517,2.4931,2.2611,2.2643,2.2833,2.3084,2.0765,1.6732,1.3015,1.163,0.9931,1.3078,0.9931,1.163,1.3015,2.4931,2.3084,2.2833,4.73
20060518,2.4911,2.2601,2.2635,2.2825,2.3066,2.0736,1.668,1.2989,1.1636,0.997,1.3953,0.997,1.1636,1.2989,2.4911,2.3066,2.2825,4.52
20060519,2.489,2.259,2.2626,2.2817,2.3045,2.0707,1.6627,1.2965,1.164,1.0003,1.3334,1.0003,1.164,1.2965,2.489,2.3045,2.2817,4.52
20060522,2.487,2.2579,2.2617,2.2809,2.3025,2.0677,1.6575,1.2942,1.1645,1.0037,1.3334,1.0037,1.1645,1.2942,2.487,2.3025,2.2809,4.58
20060523,2.485,2.2568,2.2609,2.2801,2.3005,2.0646,1.6525,1.2923,1.1649,1.0074,1.3511,1.0074,1.1649,1.2923,2.485,2.3005,2.2801,4.21
20060524,2.4829,2.2557,2.26,2.2791,2.2983,2.0614,1.6475,1.2903,1.1648,1.0103,1.2419,1.0103,1.1648,1.2903,2.4829,2.2983,2.2791,4.03
20060525,2.4798,2.2546,2.2591,2.2782,2.296,2.0579,1.6424,1.2883,1.1647,1.013,1.1888,1.013,1.1647,1.2883,2.4798,2.296,2.2782,4.12
20060526,2.4767,2.2534,2.2582,2.2772,2.2937,2.0545,1.6374,1.2862,1.1647,1.0159,1.2154,1.0159,1.1647,1.2862,2.4767,2.2937,2.2772,4.2
20060529,2.4737,2.2522,2.2573,2.2763,2.2914,2.0512,1.6326,1.2842,1.1648,1.019,1.239,1.019,1.1648,1.2842,2.4737,2.2914,2.2763,4.37
20060530,2.4708,2.2512,2.2565,2.2755,2.2891,2.048,1.6279,1.2825,1.1653,1.0225,1.2891,1.0225,1.1653,1.2825,2.4708,2.2891,2.2755,4.4
20060531,2.4678,2.25,2.2556,2.2747,2.2868,2.045,1.623,1.2808,1.1658,1.0257,1.298,1.0257,1.1658,1.2808,2.4678,2.2868,2.2747,4.84
20060601,2.4649,2.2491,2.2549,2.2741,2.2845,2.0421,1.6185,1.2794,1.1669,1.0299,1.4278,1.0299,1.1669,1.2794,2.4649,2.2845,2.2741,5.32
20060602,2.4621,2.2482,2.2543,2.2736,2.2823,2.0395,1.6148,1.279,1.1685,1.0355,1.5694,1.0355,1.1685,1.279,2.4621,2.2823,2.2736,5.67
20060605,2.4593,2.2474,2.2538,2.2732,2.2798,2.037,1.6111,1.2787,1.1705,1.0419,1.6726,1.0419,1.1705,1.2787,2.4593,2.2798,2.2732,5.39
20060606,2.4564,2.2466,2.2532,2.2727,2.2772,2.034,1.6072,1.2782,1.1722,1.0476,1.59,1.0476,1.1722,1.2782,2.4564,2.2772,2.2727,5.93
20060607,2.4537,2.2459,2.2528,2.2725,2.2746,2.0313,1.6036,1.2781,1.1745,1.0544,1.7493,1.0544,1.1745,1.2781,2.4537,2.2746,2.2725,5.55
20060608,2.4508,2.2451,2.2523,2.2721,2.272,2.0284,1.5999,1.278,1.1766,1.0605,1.6372,1.0605,1.1766,1.278,2.4508,2.2721,2.272,5.92
20060609,2.448,2.2445,2.2519,2.2718,2.2697,2.0256,1.5967,1.278,1.1789,1.0675,1.7464,1.0675,1.1789,1.278,2.448,2.2718,2.2697,5.83
20060612,2.4451,2.2438,2.2515,2.2715,2.2673,2.0226,1.5936,1.2781,1.1813,1.0744,1.7198,1.0744,1.1813,1.2781,2.4451,2.2715,2.2673,5.47
20060613,2.4421,2.2431,2.251,2.271,2.2647,2.0198,1.5902,1.2777,1.1831,1.0803,1.6136,1.0803,1.1831,1.2777,2.4421,2.271,2.2647,5.77
20060614,2.4392,2.2424,2.2506,2.2707,2.2627,2.0171,1.587,1.2778,1.1852,1.0869,1.7021,1.0869,1.1852,1.2778,2.4392,2.2707,2.2627,5.66
20060615,2.4362,2.2416,2.2501,2.2703,2.2604,2.0145,1.5838,1.2778,1.1872,1.0934,1.6697,1.0934,1.1872,1.2778,2.4362,2.2703,2.2604,5.66
20060616,2.4332,2.2409,2.2496,2.27,2.2578,2.0117,1.5805,1.2779,1.1891,1.0997,1.6697,1.0997,1.1891,1.2779,2.4332,2.27,2.2578,5.83
20060619,2.4303,2.2403,2.2492,2.2697,2.2554,2.0086,1.5775,1.278,1.1912,1.1064,1.7198,1.1064,1.1912,1.278,2.4303,2.2697,2.2554,5.95
20060620,2.4274,2.2397,2.2488,2.2694,2.2525,2.0056,1.5749,1.278,1.1935,1.1134,1.7552,1.1134,1.1935,1.278,2.4274,2.2694,2.2525,5.95
20060621,2.4245,2.239,2.2485,2.2691,2.2498,2.0026,1.5725,1.2781,1.1959,1.1202,1.7552,1.1202,1.1959,1.2781,2.4245,2.2691,2.2498,5.78
20060622,2.4215,2.2385,2.248,2.2687,2.247,1.9996,1.5701,1.2781,1.1981,1.1266,1.7051,1.1266,1.1981,1.2781,2.4215,2.2687,2.248,5.66
20060623,2.4186,2.2376,2.2475,2.2683,2.2441,1.9965,1.5674,1.2778,1.2,1.1327,1.6697,1.1327,1.2,1.2778,2.4186,2.2683,2.2475,5.8
20060626,2.4157,2.2369,2.247,2.2679,2.2412,1.9933,1.5649,1.2777,1.2021,1.139,1.711,1.139,1.2021,1.2777,2.4157,2.2679,2.247,6.23
20060627,2.413,2.2363,2.2467,2.2676,2.2387,1.9905,1.5625,1.278,1.2048,1.1463,1.8378,1.1463,1.2048,1.278,2.413,2.2676,2.2467,6.15
20060628,2.4103,2.2358,2.2464,2.2673,2.2361,1.9878,1.5601,1.2782,1.2074,1.1532,1.8142,1.1532,1.2074,1.2782,2.4103,2.2673,2.2464,6.01
20060629,2.4076,2.2352,2.2461,2.267,2.2335,1.9849,1.5577,1.2783,1.2097,1.1599,1.7729,1.1599,1.2097,1.2783,2.4076,2.267,2.2461,6.01
20060630,2.4048,2.2347,2.2458,2.2667,2.2306,1.9822,1.5552,1.2784,1.212,1.1666,1.7729,1.1666,1.212,1.2784,2.4048,2.2667,2.2458,5.86
20060704,2.4021,2.2341,2.2455,2.2663,2.2278,1.9794,1.5524,1.2785,1.2141,1.1731,1.7287,1.1731,1.2141,1.2785,2.4021,2.2663,2.2455,5.73
20060705,2.3992,2.2334,2.2452,2.2658,2.2249,1.9764,1.5496,1.2786,1.2162,1.1792,1.6903,1.1792,1.2162,1.2786,2.3992,2.2658,2.2452,5.7
20060706,2.3965,2.2328,2.2449,2.2654,2.2219,1.9734,1.5467,1.2786,1.2183,1.1852,1.6815,1.1852,1.2183,1.2786,2.3965,2.2654,2.2449,5.83
20060707,2.3937,2.2323,2.2445,2.265,2.2192,1.9705,1.5438,1.2787,1.2206,1.1914,1.7198,1.1914,1.2206,1.2787,2.3937,2.265,2.2445,5.71
20060710,2.3908,2.2317,2.2442,2.2646,2.2165,1.9674,1.541,1.2788,1.2227,1.1974,1.6844,1.1974,1.2227,1.2788,2.3908,2.2646,2.2442,5.65
20060712,2.3878,2.2312,2.2438,2.2641,2.2137,1.9643,1.5383,1.2789,1.2244,1.2033,1.6667,1.2033,1.2244,1.2789,2.3878,2.2641,2.2438,6.22
20060713,2.385,2.2309,2.2437,2.2639,2.2112,1.9615,1.5358,1.2795,1.2266,1.2105,1.8349,1.2105,1.2266,1.2795,2.385,2.2639,2.2437,6.47
20060714,2.3823,2.2307,2.2436,2.2638,2.2089,1.9588,1.5336,1.2804,1.2292,1.2183,1.9086,1.2183,1.2292,1.2804,2.3823,2.2638,2.2436,6.49
20060717,2.3797,2.2303,2.2435,2.2637,2.2066,1.956,1.5315,1.2812,1.2315,1.2262,1.9145,1.2262,1.2315,1.2812,2.3797,2.2637,2.2435,6.5
20060718,2.377,2.23,2.2435,2.2637,2.2043,1.9531,1.5294,1.282,1.2339,1.2339,1.9175,1.2339,1.2339,1.282,2.377,2.2637,2.2435,6.26
20060719,2.3743,2.2297,2.2433,2.2636,2.202,1.9501,1.5272,1.2826,1.2362,1.2409,1.8467,1.2362,1.2409,1.2826,2.3743,2.2636,2.2433,6.14
20060720,2.3716,2.2294,2.2432,2.2634,2.1997,1.9469,1.5248,1.2831,1.2383,1.2476,1.8113,1.2383,1.2476,1.2831,2.3716,2.2634,2.2432,6.11
20060721,2.3687,2.229,2.2431,2.2631,2.1973,1.9437,1.5226,1.2835,1.2405,1.2541,1.8024,1.2405,1.2541,1.2835,2.3687,2.2631,2.2431,6.04
20060724,2.3658,2.2286,2.2429,2.2628,2.1948,1.9406,1.5203,1.2839,1.2423,1.2604,1.7818,1.2423,1.2604,1.2839,2.3658,2.2628,2.2429,6.0
20060725,2.3628,2.2282,2.2427,2.2625,2.1923,1.9378,1.5181,1.2841,1.2441,1.2666,1.77,1.2441,1.2666,1.2841,2.3628,2.2625,2.2427,6.06
20060726,2.3599,2.2278,2.2426,2.2622,2.1899,1.935,1.5165,1.2845,1.2459,1.273,1.7877,1.2459,1.273,1.2845,2.3599,2.2622,2.2426,6.07
20060727,2.3569,2.2274,2.2424,2.262,2.1875,1.9321,1.515,1.2849,1.2477,1.2796,1.7906,1.2477,1.2796,1.2849,2.3569,2.262,2.2424,6.12
20060728,2.3541,2.227,2.2422,2.2617,2.1853,1.9293,1.5134,1.2854,1.2496,1.2863,1.8054,1.2496,1.2854,1.2863,2.3541,2.2617,2.2422,6.13
20060731,2.3511,2.2267,2.2421,2.2615,2.183,1.9266,1.5117,1.286,1.2511,1.2928,1.8083,1.2511,1.286,1.2928,2.3511,2.2615,2.2421,5.71
20060801,2.348,2.2261,2.2418,2.2611,2.1806,1.9235,1.5098,1.2866,1.2523,1.2983,1.6844,1.2523,1.2866,1.2983,2.348,2.2611,2.2418,5.53
20060802,2.345,2.2256,2.2415,2.2606,2.1781,1.9203,1.5078,1.287,1.2533,1.3035,1.6313,1.2533,1.287,1.3035,2.345,2.2606,2.2415,5.5
20060803,2.342,2.225,2.2411,2.2602,2.1758,1.9173,1.5058,1.2873,1.2546,1.3088,1.6225,1.2546,1.2873,1.3088,2.342,2.2602,2.2411,5.52
20060804,2.339,2.2244,2.2407,2.2597,2.1734,1.9142,1.5039,1.2878,1.2558,1.3139,1.6284,1.2558,1.2878,1.3139,2.339,2.2597,2.2407,5.0
20060807,2.3359,2.2237,2.2402,2.259,2.1707,1.9109,1.5013,1.2877,1.2564,1.3169,1.4339,1.2564,1.2877,1.3169,2.3359,2.259,2.2402,4.78
20060808,2.3327,2.2228,2.2396,2.2582,2.1678,1.9075,1.4987,1.2874,1.2566,1.3193,1.3708,1.2566,1.2874,1.3193,2.3327,2.2582,2.2396,4.86
20060809,2.3297,2.222,2.2391,2.2574,2.1649,1.904,1.496,1.2871,1.2569,1.3218,1.3938,1.2569,1.2871,1.3218,2.3297,2.2574,2.2391,4.9
20060810,2.3266,2.2212,2.2385,2.2567,2.1621,1.9004,1.4934,1.287,1.2572,1.3242,1.4053,1.2572,1.287,1.3242,2.3266,2.2567,2.2385,5.04
20060811,2.3236,2.2205,2.2377,2.256,2.1592,1.8969,1.4909,1.287,1.2575,1.3272,1.4454,1.2575,1.287,1.3272,2.3236,2.256,2.2377,4.97
20060814,2.3207,2.2197,2.2369,2.2552,2.156,1.8933,1.4884,1.2871,1.2578,1.33,1.4253,1.2578,1.2871,1.33,2.3207,2.2552,2.2369,4.69
20060815,2.3177,2.2189,2.2359,2.2544,2.1528,1.8896,1.4857,1.2871,1.2575,1.3323,1.345,1.2575,1.2871,1.3323,2.3177,2.2544,2.2359,4.8
20060816,2.3148,2.2182,2.235,2.2536,2.1495,1.8859,1.483,1.2872,1.2573,1.3349,1.3766,1.2573,1.2872,1.3349,2.3148,2.2536,2.235,5.05
20060817,2.312,2.2176,2.234,2.2529,2.1463,1.8824,1.4804,1.2875,1.2574,1.3382,1.4483,1.2574,1.2875,1.3382,2.312,2.2529,2.234,4.99
20060818,2.309,2.2169,2.2331,2.2523,2.1431,1.879,1.4779,1.2876,1.2574,1.3416,1.4311,1.2574,1.2876,1.3416,2.309,2.2523,2.2331,4.93
20060821,2.3062,2.2162,2.2322,2.2516,2.1399,1.8749,1.4753,1.2876,1.2572,1.3451,1.4139,1.2572,1.2876,1.3451,2.3062,2.2516,2.2322,4.9
20060822,2.3032,2.2154,2.2312,2.2509,2.1367,1.8708,1.4729,1.2876,1.2572,1.3485,1.4053,1.2572,1.2876,1.3485,2.3032,2.2509,2.2312,4.93
20060823,2.3002,2.2147,2.2303,2.2503,2.1335,1.8667,1.4708,1.2877,1.2571,1.3515,1.4139,1.2571,1.2877,1.3515,2.3002,2.2503,2.2303,4.95
20060824,2.2971,2.2141,2.2294,2.2497,2.1303,1.8626,1.4686,1.2878,1.2571,1.3547,1.4196,1.2571,1.2878,1.3547,2.2971,2.2497,2.2294,4.95
20060825,2.2942,2.2134,2.2285,2.2491,2.1271,1.8583,1.4665,1.2878,1.257,1.3578,1.4196,1.257,1.2878,1.3578,2.2942,2.2491,2.2285,5.07
20060828,2.2913,2.2128,2.2276,2.2485,2.1238,1.8538,1.4646,1.288,1.2572,1.361,1.454,1.2572,1.288,1.361,2.2913,2.2485,2.2276,5.28
20060829,2.2885,2.2122,2.2269,2.248,2.1205,1.8494,1.4627,1.2882,1.2575,1.3649,1.5142,1.2575,1.2882,1.3649,2.2885,2.248,2.2269,5.58
20060830,2.2858,2.2117,2.2262,2.2475,2.1175,1.8452,1.4611,1.2886,1.2578,1.3697,1.6003,1.2578,1.2886,1.3697,2.2858,2.2475,2.2262,5.46
20060831,2.283,2.2112,2.2256,2.247,2.1145,1.8412,1.4594,1.2888,1.2579,1.3741,1.5659,1.2579,1.2888,1.3741,2.283,2.247,2.2256,5.36
20060901,2.2803,2.2106,2.2249,2.2464,2.1116,1.8371,1.4577,1.2888,1.258,1.3784,1.5372,1.258,1.2888,1.3784,2.2803,2.2464,2.2249,5.24
20060904,2.2775,2.2099,2.2241,2.2458,2.1084,1.8331,1.4559,1.2887,1.2579,1.3824,1.5028,1.2579,1.2887,1.3824,2.2775,2.2458,2.2241,5.34
20060905,2.2747,2.2093,2.2234,2.2451,2.1054,1.8294,1.4541,1.2884,1.2578,1.3866,1.5314,1.2578,1.2884,1.3866,2.2747,2.2451,2.2234,5.27
20060906,2.2718,2.2087,2.2226,2.2444,2.1024,1.8255,1.4521,1.2881,1.2576,1.3909,1.5114,1.2576,1.2881,1.3909,2.2718,2.2444,2.2226,5.45
20060907,2.269,2.2081,2.2219,2.2436,2.0994,1.8216,1.4503,1.2884,1.2578,1.3954,1.563,1.2578,1.2884,1.3954,2.269,2.2436,2.2219,5.31
20060908,2.2662,2.2076,2.2212,2.2428,2.0964,1.8176,1.4485,1.2885,1.2575,1.3993,1.5228,1.2575,1.2885,1.3993,2.2662,2.2428,2.2212,5.26
20060911,2.2634,2.207,2.2204,2.242,2.0934,1.8138,1.4466,1.2885,1.2571,1.4031,1.5085,1.2571,1.2885,1.4031,2.2634,2.242,2.2204,5.31
20060912,2.2606,2.2064,2.2197,2.2412,2.0903,1.81,1.4445,1.2886,1.2568,1.4069,1.5228,1.2568,1.2886,1.4069,2.2606,2.2412,2.2197,5.39
20060913,2.2578,2.2059,2.2191,2.2405,2.0877,1.8062,1.4426,1.2883,1.2568,1.411,1.5458,1.2568,1.2883,1.411,2.2578,2.2405,2.2191,5.21
20060914,2.2551,2.2054,2.2183,2.2397,2.0849,1.8025,1.4406,1.2879,1.2566,1.4146,1.4942,1.2566,1.2879,1.4146,2.2551,2.2397,2.2183,5.14
20060915,2.2522,2.2049,2.2176,2.2387,2.082,1.7988,1.4384,1.2873,1.2562,1.4182,1.4741,1.2562,1.2873,1.4182,2.2522,2.2387,2.2176,5.39
20060919,2.2494,2.2044,2.2169,2.2379,2.0793,1.7953,1.4363,1.287,1.256,1.4222,1.5458,1.256,1.287,1.4222,2.2494,2.2379,2.2169,5.4
20060920,2.2466,2.204,2.2163,2.237,2.0766,1.7918,1.4342,1.2869,1.256,1.4261,1.5487,1.256,1.2869,1.4261,2.2466,2.237,2.2163,5.31
20060921,2.2438,2.2036,2.2156,2.236,2.0739,1.7881,1.4322,1.2867,1.2558,1.43,1.5228,1.2558,1.2867,1.43,2.2438,2.236,2.2156,5.29
20060922,2.2411,2.2032,2.2149,2.2351,2.0712,1.7843,1.4301,1.2863,1.2557,1.4338,1.5171,1.2557,1.2863,1.4301,2.2411,2.2351,2.2149,5.17
20060925,2.2384,2.2027,2.2142,2.2342,2.0685,1.7803,1.428,1.2859,1.2552,1.4374,1.4827,1.2552,1.2859,1.428,2.2384,2.2342,2.2142,5.08
20060926,2.2357,2.2021,2.2134,2.2332,2.0658,1.7763,1.4257,1.2854,1.2548,1.4411,1.4569,1.2548,1.2854,1.4257,2.2357,2.2332,2.2134,4.9
20060927,2.233,2.2016,2.2125,2.2322,2.0632,1.7722,1.4232,1.2849,1.2543,1.4445,1.4053,1.2543,1.2849,1.4232,2.233,2.2322,2.2125,5.01
20060928,2.2306,2.2012,2.2118,2.2312,2.0607,1.7682,1.4208,1.2844,1.2538,1.4481,1.4368,1.2538,1.2844,1.4208,2.2312,2.2306,2.2118,5.11
20060929,2.2282,2.2007,2.211,2.2303,2.0582,1.7641,1.4184,1.2841,1.2535,1.452,1.4655,1.2535,1.2841,1.4184,2.2303,2.2282,2.211,5.21
20061009,2.2256,2.2004,2.2103,2.2295,2.0557,1.76,1.4161,1.2839,1.2533,1.4562,1.4942,1.2533,1.2839,1.4161,2.2295,2.2256,2.2103,5.21
20061010,2.223,2.1999,2.2096,2.2285,2.0533,1.7559,1.4138,1.2838,1.2534,1.4604,1.4942,1.2534,1.2838,1.4138,2.2285,2.223,2.2096,5.08
20061011,2.2203,2.1994,2.2088,2.2276,2.0509,1.7516,1.4115,1.2836,1.2535,1.4642,1.4569,1.2535,1.2836,1.4115,2.2276,2.2203,2.2088,5.06
20061012,2.2178,2.1989,2.2081,2.2267,2.0484,1.7474,1.4092,1.2835,1.2536,1.468,1.4511,1.2536,1.2835,1.4092,2.2267,2.2178,2.2081,5.25
20061013,2.2152,2.1984,2.2073,2.2259,2.046,1.7434,1.4072,1.2836,1.2537,1.4721,1.5056,1.2537,1.2836,1.4072,2.2259,2.2152,2.2073,5.2
20061016,2.2127,2.198,2.2066,2.225,2.0435,1.7394,1.4053,1.2836,1.2537,1.4761,1.4913,1.2537,1.2836,1.4053,2.225,2.2127,2.2066,5.16
20061017,2.2101,2.1975,2.2059,2.224,2.041,1.7354,1.4033,1.2834,1.2537,1.4802,1.4798,1.2537,1.2834,1.4033,2.224,2.2101,2.2059,5.18
20061018,2.2076,2.197,2.2052,2.2231,2.0386,1.7314,1.4014,1.2834,1.2539,1.4839,1.4856,1.2539,1.2834,1.4014,2.2231,2.2076,2.2052,5.2
20061019,2.2066,2.1965,2.2045,2.2221,2.0361,1.7276,1.3996,1.2835,1.2539,1.4876,1.4913,1.2539,1.2835,1.3996,2.2221,2.2066,2.2045,5.28
20061020,2.2057,2.196,2.2038,2.221,2.0334,1.7238,1.3978,1.2837,1.2538,1.4916,1.5142,1.2538,1.2837,1.3978,2.221,2.2057,2.2038,5.26
20061023,2.2047,2.1955,2.2031,2.22,2.0307,1.7197,1.3961,1.284,1.2537,1.4957,1.5085,1.2537,1.284,1.3961,2.22,2.2047,2.2031,5.23
20061024,2.2038,2.195,2.2024,2.219,2.0281,1.7156,1.3943,1.2843,1.2534,1.4995,1.4999,1.2534,1.2843,1.3943,2.219,2.2038,2.2024,5.38
20061025,2.203,2.1946,2.2018,2.218,2.0255,1.7114,1.3927,1.2848,1.2534,1.5037,1.5429,1.2534,1.2848,1.3927,2.218,2.203,2.2018,5.31
20061026,2.2021,2.1941,2.2011,2.217,2.0231,1.707,1.3912,1.2853,1.2534,1.5077,1.5228,1.2534,1.2853,1.3912,2.217,2.2021,2.2011,5.26
20061027,2.2013,2.1936,2.2004,2.2161,2.0206,1.7027,1.3896,1.2858,1.2533,1.5117,1.5085,1.2533,1.2858,1.3896,2.2161,2.2013,2.2004,5.17
20061030,2.2004,2.1931,2.1998,2.215,2.0182,1.6984,1.3881,1.2863,1.2531,1.5158,1.4827,1.2531,1.2863,1.3881,2.215,2.2004,2.1998,5.26
20061031,2.1996,2.1926,2.1991,2.214,2.0157,1.6941,1.3867,1.2869,1.253,1.52,1.5085,1.253,1.2869,1.3867,2.214,2.1996,2.1991,5.37
20061101,2.1988,2.192,2.1984,2.213,2.0133,1.6899,1.385,1.2874,1.2529,1.5244,1.5026,1.2529,1.2874,1.385,2.213,2.1988,2.1984,5.65
20061102,2.1981,2.1914,2.1979,2.212,2.0109,1.6859,1.3834,1.2882,1.2553,1.529,1.581,1.2553,1.2882,1.3834,2.212,2.1981,2.1979,5.66
20061103,2.1974,2.1909,2.1973,2.2109,2.0086,1.682,1.3817,1.289,1.2575,1.5339,1.5838,1.2575,1.289,1.3817,2.2109,2.1974,2.1973,5.63
20061106,2.1967,2.1903,2.1968,2.2099,2.0064,1.678,1.3797,1.2898,1.2595,1.5388,1.5754,1.2595,1.2898,1.3797,2.2099,2.1968,2.1967,5.96
20061107,2.196,2.1898,2.1964,2.2089,2.0042,1.6742,1.3779,1.2909,1.2624,1.5443,1.6677,1.2624,1.2909,1.3779,2.2089,2.1964,2.196,5.9
20061108,2.1953,2.1894,2.196,2.208,2.0021,1.6704,1.3764,1.2921,1.2654,1.5493,1.6509,1.2654,1.2921,1.3764,2.208,2.196,2.1953,5.66
20061109,2.1945,2.1889,2.1955,2.207,1.9999,1.6667,1.3746,1.2929,1.2681,1.5531,1.5838,1.2681,1.2929,1.3746,2.207,2.1955,2.1945,5.8
20061110,2.1938,2.1884,2.195,2.2059,1.9978,1.6631,1.3728,1.2941,1.2711,1.5577,1.623,1.2711,1.2941,1.3728,2.2059,2.195,2.1938,5.92
20061113,2.1931,2.1879,2.1946,2.2049,1.9957,1.6595,1.3711,1.2955,1.2741,1.5617,1.6565,1.2741,1.2955,1.3711,2.2049,2.1946,2.1931,5.79
20061114,2.1924,2.1874,2.1942,2.2038,1.9936,1.6557,1.3694,1.2966,1.2771,1.5644,1.6202,1.2771,1.2966,1.3694,2.2038,2.1942,2.1924,5.67
20061115,2.1916,2.1868,2.1937,2.2025,1.9915,1.6519,1.3678,1.2976,1.2799,1.5667,1.5866,1.2799,1.2976,1.3678,2.2025,2.1937,2.1916,5.78
20061116,2.1909,2.1863,2.1933,2.2012,1.9894,1.6481,1.3663,1.2985,1.2827,1.5685,1.6174,1.2827,1.2985,1.3663,2.2012,2.1933,2.1909,5.69
